YOB,Name,mFrequency,fFrequency,mForF
2020,Ryan,29,8,3.625
2020,Parker,26,12,2.167
2020,Amari,22,5,4.4
2020,Rowan,22,7,3.143
2020,Emerson,21,7,3.0
2020,Elliott,19,5,3.8
2020,River,19,11,1.727
2020,Hayden,18,7,2.571
2020,Phoenix,18,13,1.385
2020,August,15,5,3.0
2020,Riley,15,53,0.283
2020,Avery,13,43,0.302
2020,Blake,13,10,1.3
2020,Lennox,13,5,2.6
2020,Remy,12,5,2.4
2020,Sage,12,18,0.667
2020,Alexis,10,8,1.25
2020,Remington,10,13,0.769
2020,Eden,9,16,0.562
2020,Charlie,8,23,0.348
2020,Frankie,7,8,0.875
2020,Reign,7,18,0.389
2020,Ariel,6,16,0.375
2020,Quinn,6,28,0.214
2020,Dior,5,9,0.556
2020,Finley,5,6,0.833
2020,Lyric,5,5,1.0
2021,Logan,91,8,11.375
2021,Dylan,50,5,10.0
2021,Kai,47,6,7.833
2021,Carter,41,5,8.2
2021,Parker,25,19,1.316
2021,Hayden,23,11,2.091
2021,Amari,21,8,2.625
2021,River,20,17,1.176
2021,Sawyer,19,15,1.267
2021,Phoenix,18,11,1.636
2021,Remington,17,10,1.7
2021,Onyx,15,5,3.0
2021,Riley,15,32,0.469
2021,Sage,15,21,0.714
2021,Blake,14,7,2.0
2021,Emerson,14,13,1.077
2021,Finley,14,6,2.333
2021,Rowan,14,10,1.4
2021,Lennox,13,5,2.6
2021,Charlie,12,16,0.75
2021,Remy,11,6,1.833
2021,Ari,10,5,2.0
2021,Alexis,9,10,0.9
2021,Avery,9,48,0.188
2021,Rory,9,5,1.8
2021,Dior,7,13,0.538
2021,Eden,7,18,0.389
2021,Reign,7,11,0.636
2021,Royal,7,6,1.167
2021,Ariel,6,16,0.375
2021,Dakota,6,14,0.429
2021,Tatum,6,10,0.6
2021,Peyton,5,21,0.238
