YOB,Name,mFrequency,fFrequency,mForF
1993,Alexis,8,21,0.381
1993,Casey,8,15,0.533
1993,Mackenzie,5,10,0.5
1994,Jordan,53,14,3.786
1994,Taylor,24,59,0.407
1994,Casey,13,24,0.542
1994,Alexis,7,37,0.189
1994,Jamie,5,20,0.25
1995,Jordan,33,13,2.538
1995,Casey,8,22,0.364
1995,Taylor,8,59,0.136
1995,Alexis,7,53,0.132
1996,Jordan,41,16,2.562
1996,Devon,23,6,3.833
1996,Taylor,11,47,0.234
1996,Alexis,7,60,0.117
1996,Dakota,7,6,1.167
1996,Casey,5,12,0.417
1996,Jamie,5,14,0.357
1997,Jordan,48,20,2.4
1997,Alexis,10,50,0.2
1997,Riley,6,6,1.0
1997,Taylor,6,63,0.095
1998,Cameron,51,6,8.5
1998,Jordan,50,19,2.632
1998,Angel,15,7,2.143
1998,Riley,11,5,2.2
1998,Casey,8,11,0.727
1998,Taylor,8,55,0.145
1998,Jamie,6,14,0.429
1999,Jordan,35,14,2.5
1999,Angel,15,5,3.0
1999,Alexis,6,62,0.097
1999,Bailey,6,5,1.2
1999,Riley,6,10,0.6
2000,Jordan,37,18,2.056
2000,Aidan,36,5,7.2
2000,Angel,23,7,3.286
2000,Riley,8,10,0.8
2000,Dakota,6,6,1.0
2000,Alexis,5,52,0.096
2001,Jordan,30,22,1.364
2001,Riley,10,7,1.429
2001,Casey,7,7,1.0
2002,Jordan,43,24,1.792
2002,Angel,29,10,2.9
2002,Riley,13,17,0.765
2003,Jordan,34,15,2.267
2003,Angel,31,6,5.167
2003,Riley,16,15,1.067
2003,Casey,6,6,1.0
2003,Alexis,5,44,0.114
2004,Jordan,38,11,3.455
2004,Riley,14,23,0.609
2004,Jaiden,12,5,2.4
2004,Alexis,6,39,0.154
2005,Jordan,47,6,7.833
2005,Riley,16,23,0.696
2005,Alexis,5,39,0.128
2005,Taylor,5,17,0.294
2006,Angel,38,5,7.6
2006,Jordan,34,8,4.25
2006,Riley,16,21,0.762
2006,Alexis,6,36,0.167
2006,Avery,6,18,0.333
2006,Peyton,5,5,1.0
2006,Taylor,5,15,0.333
2007,Jordan,45,14,3.214
2007,Angel,29,5,5.8
2007,Riley,11,15,0.733
2007,Hayden,7,10,0.7
2008,Riley,13,27,0.481
2008,Hayden,11,12,0.917
2008,Alexis,6,37,0.162
2008,Avery,6,24,0.25
2009,Jordan,38,5,7.6
2009,Angel,24,7,3.429
2009,Riley,21,19,1.105
2009,Hayden,7,8,0.875
2009,Avery,5,24,0.208
2009,Casey,5,6,0.833
2010,Riley,17,11,1.545
2010,Hayden,10,5,2.0
2010,Taylor,5,13,0.385
2011,Riley,11,21,0.524
2011,Peyton,6,8,0.75
2011,Quinn,6,6,1.0
2012,Quinn,7,13,0.538
