YOB,Name,mFrequency,fFrequency,mForF
2015,Avery,5,18,0.278
2016,Sawyer,19,5,3.8
2016,Finley,8,6,1.333
2016,River,8,9,0.889
2016,Sage,8,6,1.333
2016,Peyton,7,7,1.0
2016,Taylor,7,5,1.4
2016,Avery,6,17,0.353
2016,Charlie,5,9,0.556
2016,Hayden,5,6,0.833
2016,Remington,5,6,0.833
2017,Sawyer,14,6,2.333
2017,Elliot,12,5,2.4
2017,Hayden,12,5,2.4
2017,Avery,7,16,0.438
2017,River,7,6,1.167
2017,Charlie,6,7,0.857
2017,Riley,6,12,0.5
2017,Emerson,5,6,0.833
2017,Sage,5,5,1.0
2018,Parker,16,5,3.2
2018,Rowan,11,5,2.2
2018,Charlie,9,9,1.0
2018,Avery,7,14,0.5
2018,Riley,6,14,0.429
2018,River,6,6,1.0
2018,Sage,5,5,1.0
2019,Avery,13,14,0.929
2019,Rowan,10,7,1.429
2019,River,8,6,1.333
2019,Blake,7,7,1.0
2019,Charlie,6,9,0.667
2019,Riley,6,13,0.462
2019,Finley,5,8,0.625
2020,Rowan,15,9,1.667
2020,River,13,9,1.444
2020,Riley,5,14,0.357
2021,Parker,13,5,2.6
2021,Charlie,7,12,0.583
2021,Finley,7,5,1.4
