YOB,Name,mFrequency,fFrequency,mForF
2019,Finley,7,8,0.875
2019,Riley,7,11,0.636
2019,Emerson,6,6,1.0
2020,Carter,23,5,4.6
2020,Sawyer,21,11,1.909
2020,Rowan,16,6,2.667
2020,Parker,14,13,1.077
2020,Blake,11,11,1.0
2020,Riley,9,15,0.6
2020,Charlie,8,15,0.533
2020,Hayden,8,8,1.0
2020,Emerson,7,8,0.875
2020,Briar,6,9,0.667
2020,Phoenix,6,5,1.2
2020,River,6,9,0.667
2020,Avery,5,18,0.278
2020,Sage,5,9,0.556
2020,Taylor,5,5,1.0
2021,Noah,34,5,6.8
2021,Sawyer,27,15,1.8
2021,River,19,11,1.727
2021,Parker,18,6,3.0
2021,Rowan,13,7,1.857
2021,Blake,11,11,1.0
2021,Charlie,11,15,0.733
2021,Elliot,11,5,2.2
2021,Hayden,11,7,1.571
2021,Avery,8,16,0.5
2021,Finley,6,6,1.0
2021,Phoenix,6,5,1.2
2021,Tatum,6,7,0.857
2021,Emerson,5,7,0.714
2021,Riley,5,11,0.455
2021,Rory,5,5,1.0
