YOB,Name,mFrequency,fFrequency,mForF
2004,Jordan,38,12,3.167
2004,Cameron,34,6,5.667
2004,Angel,17,7,2.429
2004,Alexis,14,53,0.264
2004,Riley,10,15,0.667
2004,Peyton,9,11,0.818
2005,Jayden,33,6,5.5
2005,Jordan,28,22,1.273
2005,Riley,9,18,0.5
2005,Avery,7,14,0.5
2005,Devon,7,5,1.4
2005,Alexis,6,50,0.12
2006,Ryan,74,5,14.8
2006,Cameron,43,8,5.375
2006,Jordan,25,19,1.316
2006,Angel,19,5,3.8
2006,Riley,12,20,0.6
2006,Avery,6,9,0.667
2006,Peyton,6,9,0.667
2006,Alexis,5,37,0.135
2007,Jayden,56,5,11.2
2007,Logan,50,5,10.0
2007,Jordan,44,9,4.889
2007,Angel,19,9,2.111
2007,Devon,13,6,2.167
2007,Hayden,12,10,1.2
2007,Peyton,10,8,1.25
2007,Alexis,9,30,0.3
2007,Riley,9,15,0.6
2007,Avery,7,16,0.438
2008,Jordan,31,9,3.444
2008,Angel,21,5,4.2
2008,Hayden,10,10,1.0
2008,Avery,9,15,0.6
2008,Riley,8,32,0.25
2008,Alexis,7,39,0.179
2008,Peyton,5,12,0.417
2009,Cameron,41,11,3.727
2009,Jordan,37,10,3.7
2009,Angel,16,6,2.667
2009,Riley,16,24,0.667
2009,Avery,8,12,0.667
2009,Hayden,6,8,0.75
2009,Dakota,5,6,0.833
2010,Jordan,26,8,3.25
2010,Hayden,9,6,1.5
2010,Avery,8,15,0.533
2010,Alexis,6,32,0.188
2010,Justice,6,5,1.2
2010,Peyton,6,21,0.286
2011,Logan,46,6,7.667
2011,Jordan,23,7,3.286
2011,Angel,11,6,1.833
2011,Hayden,10,5,2.0
2011,Avery,9,27,0.333
2011,Riley,9,16,0.562
2011,Alexis,5,21,0.238
2011,Quinn,5,7,0.714
2012,Logan,48,7,6.857
2012,Jordan,30,10,3.0
2012,Blake,15,5,3.0
2012,Avery,11,24,0.458
2012,Riley,8,26,0.308
2012,Alexis,5,21,0.238
2012,Peyton,5,21,0.238
2013,Jordan,26,7,3.714
2013,Avery,10,14,0.714
2013,Alexis,8,11,0.727
2013,Angel,8,5,1.6
2013,Hayden,7,5,1.4
2013,Riley,7,24,0.292
2013,Peyton,5,17,0.294
2014,Jordan,24,7,3.429
2014,Parker,18,6,3.0
2014,Avery,9,30,0.3
2014,Angel,8,6,1.333
2014,Alexis,7,11,0.636
2014,Riley,7,17,0.412
2014,Hayden,6,5,1.2
2014,Quinn,5,11,0.455
2015,Avery,13,28,0.464
2015,Parker,10,5,2.0
2015,Riley,9,27,0.333
2015,Rowan,6,6,1.0
2015,Finley,5,5,1.0
2016,Ryan,39,6,6.5
2016,Cameron,30,6,5.0
2016,Parker,9,8,1.125
2016,Rowan,9,8,1.125
2016,Avery,7,27,0.259
2016,Hayden,6,6,1.0
2016,River,6,5,1.2
2016,Alexis,5,7,0.714
2017,Logan,56,8,7.0
2017,Jordan,23,5,4.6
2017,Angel,20,5,4.0
2017,Avery,9,18,0.5
2017,Blake,9,9,1.0
2017,Parker,9,5,1.8
2017,Rowan,8,7,1.143
2017,Sawyer,8,5,1.6
2017,Hayden,6,7,0.857
2017,Phoenix,5,6,0.833
2018,Ryan,16,6,2.667
2018,Angel,15,5,3.0
2018,Blake,12,5,2.4
2018,Jordan,11,7,1.571
2018,Avery,9,32,0.281
2018,Rowan,8,7,1.143
2018,Sawyer,8,8,1.0
2019,Logan,25,7,3.571
2019,Parker,22,5,4.4
2019,Rowan,12,10,1.2
2019,Emerson,11,8,1.375
2019,Avery,10,21,0.476
2019,Blake,8,6,1.333
2019,Sawyer,7,5,1.4
2019,Hayden,5,6,0.833
2019,River,5,8,0.625
2020,Logan,20,8,2.5
2020,Blake,8,6,1.333
2020,Amari,7,8,0.875
2020,River,7,6,1.167
2020,Hayden,5,6,0.833
2021,Logan,26,6,4.333
2021,Parker,15,11,1.364
2021,Blake,7,8,0.875
2021,Avery,6,26,0.231
2021,Emerson,5,5,1.0
2021,River,5,6,0.833
